a,1.0,2.0,3.0,4.0,5.0,6.0
b,2.0,3.0,4.0,5.0,6.0,7.0
c,12.0,23.0,12.0,12.0,7.0,2.0
,*,*,*,*,*,*
Gene.name,C1,C2,C3,T1,T2,T3,Gene.stable.ID,DBID,P Values,a,b,c,R Values,a,b,c
Dph6,2.005118508,1.214893647,1.941483719,1.252578639,1.863612606,1.314842752,ENSPEMG00000003364,3363,,0.5453905411682,0.5453905411682,0.6933841267800842,,-0.31332641699564756,-0.31332641699564756,-0.20738363187242895
Gins3,1.137613597,1.525205881,1.790909419,1.064228339,1.644825743,1.220818614,ENSPEMG00000008264,8263,,0.9870024366838961,0.9870024366838961,0.7235357482454435,,0.008665259092683064,0.008665259092683064,0.18647078158848668
Ciao1,20.88377111,16.10273155,20.11672396,17.88260215,16.69390416,18.05681154,ENSPEMG00000015800,15799,,0.41245549107982854,0.41245549107982854,0.6896177493251375,,-0.41562935226542663,-0.41562935226542663,-0.21000889263156733
null2481,200.5329832,201.9066185,155.4374051,180.1172359,183.1873722,154.1476687,ENSPEMG00000018337,18336,,0.14181738496035023,0.14181738496035023,0.1540046765340827,,-0.6743344060561255,-0.6743344060561255,0.659696922265001
null2482,2.5308508,4.08089331,2.791126826,1.430173862,0.61776072,3.995304704,ENSPEMG00000008262,8261,,0.7446322083245498,0.7446322083245498,0.6286796398163019,,-0.17193955624387158,-0.17193955624387158,0.25294123874692986
Scpep1,229.5645403,184.683929,183.6584485,207.7404369,170.9213968,164.1672458,ENSPEMG00000012655,12654,,0.08356886816742265,0.08356886816742265,0.49999119032897255,,-0.7536319940440588,-0.7536319940440588,0.34730303401031754
null2483,69.89637466,82.78947982,80.91603113,63.69172596,62.05265247,84.20472126,ENSPEMG00000011569,11568,,0.9364359067477575,0.9364359067477575,0.7681862886563606,,-0.0424014731579716,-0.0424014731579716,0.15580316202176198
Dnajc24,6.184780267,6.962992992,6.812945852,6.404775607,6.094472887,6.666584012,ENSPEMG00000009627,9626,,0.8616141940537155,0.8616141940537155,0.3651367295128151,,-0.09252120313342206,-0.09252120313342206,0.4545473567056355
null2484,5.048766658,39.95572546,41.52894191,1.81669472,23.39420632,27.64533999,ENSPEMG00000019173,19172,,0.8881195949065074,0.8881195949065074,0.6522530807216752,,0.07472602624941421,0.07472602624941421,0.23622525602355274
Pusl1,3.497464206,3.07515937,3.500789952,3.0424453,2.054844299,3.510160562,ENSPEMG00000013541,13540,,0.5251187500284483,0.5251187500284483,0.9308735548252165,,-0.32839226975499314,-0.32839226975499314,0.046116990298116334
9930012K11Rik,2.692501949,2.583836956,3.68787318,3.171411229,2.183987598,2.354119658,ENSPEMG00000016741,16740,,0.528185194923685,0.528185194923685,0.6180020891609267,,-0.3261027895588064,-0.3261027895588064,0.2605620149532014
Tubg1,41.33243551,49.07830105,45.66439221,46.46401111,36.95146096,42.68528584,ENSPEMG00000007849,7848,,0.4860488170862865,0.4860488170862865,0.1321021263730248,,-0.35791783052406256,-0.35791783052406256,0.6863934751405717
null2485,2.317294503,2.818290981,2.833400934,2.34422178,2.744278789,2.454073293,ENSPEMG00000019815,19814,,0.9908769678575662,0.9908769678575662,0.4732349597548133,,-0.006082096424384009,-0.006082096424384009,0.36775563297362324
Mrpl40,31.37291498,31.57579433,36.208426,28.87017589,21.65509748,35.26592588,ENSPEMG00000017933,17932,,0.7332476146867205,0.7332476146867205,0.9205401847026621,,-0.17977153052284567,-0.17977153052284567,0.05302290021940648
null2486,1.965942125,3.800873146,2.394789521,2.37867913,2.735264515,1.745728166,ENSPEMG00000023790,23789,,0.5389452450595564,0.5389452450595564,0.046540134536956344,,-0.3180989944593636,-0.3180989944593636,0.818265291384181
Tmem161a,9.83580259,8.10251314,11.23325227,7.170803329,10.44885114,8.593097429,ENSPEMG00000016451,16450,,0.8316500658553391,0.8316500658553391,0.6661502022445436,,-0.112710568807519,-0.112710568807519,-0.22643660006289104
Snrpb,195.6582742,185.2055347,191.1373215,183.0714329,147.9555252,194.2962697,ENSPEMG00000007948,7947,,0.4575406870917813,0.4575406870917813,0.7935696479128372,,-0.3799184328348705,-0.3799184328348705,0.13850592900292702
Fam221b,3.140241021,4.559948044,3.59790773,3.468535979,4.058927598,2.606912594,ENSPEMG00000018305,18304,,0.515313219957544,0.515313219957544,0.08109364824221835,,-0.3357394835626172,-0.3357394835626172,0.7574772709513353
Tmcc2,2.127818121,2.585130616,2.631130611,2.208443514,2.508105078,2.239965856,ENSPEMG00000017022,17021,,0.9655376986377402,0.9655376986377402,0.4301900531521353,,-0.02297891209623046,-0.02297891209623046,0.40143745086661764
Foxa3,0.35306601,0.711372304,0.276835196,0.491355846,0.331646832,0.129731383,ENSPEMG00000016723,16722,,0.2606993673017537,0.2606993673017537,0.00918930010162995,,-0.5476036924323211,-0.5476036924323211,0.9206741634397854
null2487,3.873888958,3.04340136,1.997431852,1.525321945,0.972602477,3.498928048,ENSPEMG00000014848,14847,,0.4385772958310218,0.4385772958310218,0.8680091191883611,,-0.3947927798861208,-0.3947927798861208,0.0882228076693106
Sf3b5,263.7191785,277.8488431,292.2487695,210.1979075,194.8620863,312.5522278,ENSPEMG00000012931,12930,,0.850983496958478,0.850983496958478,0.991496417819332,,-0.09967442351802908,-0.09967442351802908,-0.005669115520102408
Fktn,9.463813648,9.802934948,11.66977848,7.907802502,11.23250143,9.292452791,ENSPEMG00000015741,15740,,0.9807454252196693,0.9807454252196693,0.9476058418180452,,-0.012837088331729932,-0.012837088331729932,-0.03494366155106762
U2,1.93163249,0.553265227,0.26144396,0.237677939,0.742606603,0.385933884,ENSPEMG00000002085,2084,,0.20737464327283847,0.20737464327283847,0.9156560615593156,,-0.6006518117065376,-0.6006518117065376,0.05628874112946322
Crabp2,1.166195362,1.153907764,1.06185314,1.304496737,0.88503099,0.762552122,ENSPEMG00000005913,5912,,0.1276038442975091,0.1276038442975091,0.12197433577350568,,-0.6921063208538942,-0.6921063208538942,0.6993804798732727
Ppic,73.50515385,105.7842728,114.0543345,55.13788182,83.01565979,105.8976004,ENSPEMG00000019562,19561,,0.8784845208168957,0.8784845208168957,0.9101661957197096,,0.08118870745168402,0.08118870745168402,0.05996106277044738
Cd14,4.868672748,2.634720592,1.57030806,3.466937419,1.456427788,0.772676853,ENSPEMG00000009265,9264,,0.06737026850031055,0.06737026850031055,0.37003739498909427,,-0.7798395669254126,-0.7798395669254126,0.4504390680712629
Fam49b,16.59823816,15.01147421,15.84150753,14.08285163,12.61716436,16.65207557,ENSPEMG00000014166,14165,,0.5712692168611277,0.5712692168611277,0.8924777136127069,,-0.2943188391737862,-0.2943188391737862,-0.07180493176169028
null2488,1.610460262,1.341887725,1.902316049,1.4411583,0.96488341,1.638074929,ENSPEMG00000009415,9414,,0.6408816744982843,0.6408816744982843,0.9308681625315824,,-0.24427060707136075,-0.24427060707136075,-0.04612059282290387
Adgrg2,1.095953557,1.481641122,1.249977157,0.676056674,1.76558989,0.661769814,ENSPEMG00000001110,1110,,0.6605718665848146,0.6605718665848146,0.4869602740285463,,-0.23036017188839894,-0.23036017188839894,0.35722111307953053
Atp1a2,0.06510125,0.022375845,0.063441864,0.051266501,0.045765221,0.006937076,ENSPEMG00000013238,13237,,0.2741691596672197,0.2741691596672197,0.7836829201332127,,-0.5349028969438061,-0.5349028969438061,0.14523249087353735
Pnma1,0.803369044,0.398017546,0.634777072,0.55570087,0.591468079,0.347049773,ENSPEMG00000001767,1767,,0.23322518988828111,0.23322518988828111,0.9557327598466656,,-0.5743325929892595,-0.5743325929892595,0.029520068370272434
Krt23,39.85465838,82.40323241,64.7823619,31.78019217,66.07816917,54.52435737,ENSPEMG00000010375,10374,,0.9627417189023479,0.9627417189023479,0.4357870765401813,,-0.02484396548426536,-0.02484396548426536,0.39699866250619487
Cd47,106.8926691,94.24311659,95.00161642,96.05177379,94.51176299,94.1001063,ENSPEMG00000017957,17956,,0.149794247977143,0.149794247977143,0.9112865184589962,,-0.6646960025007138,-0.6646960025007138,0.05921151963670521
Bves,1.864277329,7.710420312,1.861139197,1.171354295,4.531189866,1.000315252,ENSPEMG00000014540,14539,,0.5686963617786382,0.5686963617786382,0.12025640271187647,,-0.29619788715568385,-0.29619788715568385,0.7016292636281466
Mgrn1,30.98304768,29.30134304,26.55328798,28.21708857,29.50806814,25.01017401,ENSPEMG00000010405,10404,,0.13759124124521382,0.13759124124521382,0.31421271585136135,,-0.6795349445766042,-0.6795349445766042,0.4984791263841084
null2489,10.51807779,14.30169812,13.42259186,12.79976122,11.32468423,11.08471756,ENSPEMG00000023211,23210,,0.6453524169222002,0.6453524169222002,0.08799997776449096,,-0.24110358106298735,-0.24110358106298735,0.746873906256077
null2490,1.062768818,0.774841769,0.732298689,1.046148081,0.452794449,0.446123759,ENSPEMG00000023995,23994,,0.09472027704187126,0.09472027704187126,0.3027476165374036,,-0.7369088045714318,-0.7369088045714318,0.5087197695551631
Ptk2b,1.12963325,0.671074295,0.537152811,0.847212811,0.388654437,0.445821326,ENSPEMG00000017057,17056,,0.08111003647003517,0.08111003647003517,0.46278458812246626,,-0.7574516391701123,-0.7574516391701123,0.3758401429015975
Acadm,10.07143986,9.34445089,8.668276352,9.99866617,7.412898021,8.129223923,ENSPEMG00000009616,9615,,0.11085110357819677,0.11085110357819677,0.26303497105234847,,-0.7141987073595871,-0.7141987073595871,0.5453835714899893
Hgsnat,19.27539518,13.82454304,19.37209075,15.36713361,17.34692565,14.85459252,ENSPEMG00000009369,9368,,0.4920341636781454,0.4920341636781454,0.7019729481801593,,-0.353349854829228,-0.353349854829228,-0.201408088909773
Pde1a,0.141119112,0.032335881,0.030560463,0.027782427,0.024801165,0.045112223,ENSPEMG00000014049,14048,,0.20822347727107457,0.20822347727107457,0.9825366908836325,,-0.59976726195096,-0.59976726195096,-0.011642732147490814
Pfkfb4,0.300708348,0.814319833,0.76960919,0.349824733,0.756692799,0.349559558,ENSPEMG00000023167,23166,,0.886725951755825,0.886725951755825,0.3647185399491674,,-0.07566040474556751,-0.07566040474556751,0.4548988236592828
Slc6a4,0.285755271,0.036376474,0.017189603,0.031254035,0.034875304,0.033832873,ENSPEMG00000009592,9591,,0.17081590614881142,0.17081590614881142,0.9257650682734273,,-0.6402892662502888,-0.6402892662502888,0.049530458285727275
null2491,0.757335167,1.788627896,1.668842515,0.614703216,1.868054311,0.714976525,ENSPEMG00000012700,12699,,0.8622500791764547,0.8622500791764547,0.4438898453601569,,-0.09209363656247363,-0.09209363656247363,0.39060531438295176
Dgkg,0.230326893,0.113950029,0.243727496,0.144279412,0.220795114,0.100404139,ENSPEMG00000015589,15588,,0.4818489200581423,0.4818489200581423,0.8969411845977877,,-0.3611334056053253,-0.3611334056053253,-0.0688144991374029
null2492,0.44418245,0.840787064,0.982823461,0.608328127,0.729723383,0.555628431,ENSPEMG00000014714,14713,,0.9389698029908353,0.9389698029908353,0.42075651899047445,,-0.04070928644018196,-0.04070928644018196,0.4089619290530603
Ankrd35,0.389785048,0.336889628,0.340605965,0.262524165,0.402607046,0.306046028,ENSPEMG00000005629,5628,,0.5532860427080677,0.5532860427080677,0.9927855702583833,,-0.30750145838650084,-0.30750145838650084,-0.004809656914687738
Ppp1r3g,4.373232608,1.568909678,2.248067458,2.869892821,1.067471589,1.317991322,ENSPEMG00000014441,14440,,0.12186729313371913,0.12186729313371913,0.7345288747770373,,-0.699520194163888,-0.699520194163888,0.17888897465834655
null2493,24.82218765,15.6438455,20.36597182,17.8025437,11.919148,19.75325649,ENSPEMG00000023304,23303,,0.34161019634382733,0.34161019634382733,0.8877906889687441,,-0.4745487855120423,-0.4745487855120423,-0.07494653180996434
Mgat4a,5.171512775,9.145372015,8.91992984,4.539648644,8.885583317,6.068224802,ENSPEMG00000019714,19713,,0.9741719609201931,0.9741719609201931,0.526262725622971,,-0.017220394909991943,-0.017220394909991943,0.3275377010109205
Tnfaip6,105.65081,73.28548397,57.19880208,71.94156515,69.70591109,55.27467002,ENSPEMG00000009635,9634,,0.09807758140672086,0.09807758140672086,0.5544953285025728,,-0.7320488395384471,-0.7320488395384471,0.30661134463958634
Aoc3,10.11131663,4.596345107,2.665754101,6.019652981,2.501549581,1.718967518,ENSPEMG00000012019,12018,,0.0746070397523208,0.0746070397523208,0.4829955373606345,,-0.767813764822725,-0.767813764822725,0.3602546703970666
Cnih2,3.232742085,2.156605272,2.769287727,2.819657543,1.330460354,2.311037388,ENSPEMG00000019258,19257,,0.24179049531980562,0.24179049531980562,0.7622364207431119,,-0.5658727436010933,-0.5658727436010933,0.15987108870016867
Ndufb6,106.2059676,92.20629065,96.94376089,76.26461851,55.37550749,109.9697859,ENSPEMG00000009309,9308,,0.5730719915012816,0.5730719915012816,0.9909175405477487,,-0.2930035639657641,-0.2930035639657641,-0.006055046968094835
Dpy19l1,17.58948356,10.31510367,13.83113782,14.00887869,10.00979768,10.63838067,ENSPEMG00000014039,14038,,0.17191122587130253,0.17191122587130253,0.8848977828106834,,-0.6390533356267027,-0.6390533356267027,0.07688631608896326
Irak1,11.23450036,10.86720435,12.19396614,10.324664,12.19566102,10.23014157,ENSPEMG00000001469,1469,,0.7353857622875575,0.7353857622875575,0.9527741263000279,,-0.1782988952498556,-0.1782988952498556,0.03149432879874503
null2494,126.3338265,107.6943303,79.45402905,102.6672191,84.36033053,85.38407561,ENSPEMG00000015795,15794,,0.08595255189155857,0.08595255189155857,0.3363405353383614,,-0.7499770646860459,-0.7499770646860459,0.47909568009692954
Fibin,15.16102603,17.77385691,16.79797429,4.581296797,13.91114017,19.49910294,ENSPEMG00000012551,12550,,0.9679738551390189,0.9679738551390189,0.9143635372431411,,-0.021354009005183555,-0.021354009005183555,-0.05715320527426984
null2495,0.107500526,0.677395246,0.582002288,0.052909658,0.047232055,0.572753472,ENSPEMG00000015062,15061,,0.9750278635876088,0.9750278635876088,0.6013767246071963,,-0.01664962942373932,-0.01664962942373932,0.2724932951018604
Chaf1a,2.408637004,4.173742582,4.905440638,2.44321368,3.594023187,3.497972504,ENSPEMG00000009601,9600,,0.8976750168754696,0.8976750168754696,0.6963741279026684,,0.06832296658464121,0.06832296658464121,0.2053016519858288
Phyhipl,3.060058078,4.375463649,3.665610961,2.964765311,4.03345463,3.068181097,ENSPEMG00000022215,22214,,0.7726118845760049,0.7726118845760049,0.25440004070008576,,-0.15278081233232205,-0.15278081233232205,0.5536304486064036
null2496,12.51847578,12.62644815,12.17796993,11.18222276,14.50163007,7.949481272,ENSPEMG00000021901,21900,,0.37554200421527817,0.37554200421527817,0.37190735278484427,,-0.44584710668853933,-0.44584710668853933,0.4488764878117597
Fads3,66.36963673,72.65416633,72.78415584,52.21928993,62.89721038,76.38956468,ENSPEMG00000012107,12106,,0.9976010826158764,0.9976010826158764,0.9497536499325313,,0.0015992796195724024,0.0015992796195724024,-0.03351010985251873
null2497,2323.87999,1078.447569,1112.969948,1486.717498,675.2316353,949.9702277,ENSPEMG00000016907,16906,,0.11278331641722217,0.11278331641722217,0.701578215372186,,-0.7115794074408701,-0.7115794074408701,0.20168238620538181
null2498,167.3194051,175.1998499,167.7973592,131.5308679,153.5765738,182.727616,ENSPEMG00000019429,19428,,0.8941102933343105,0.8941102933343105,0.9625634556044285,,-0.07071099046908313,-0.07071099046908313,-0.024962881432370576
SNORD73,1.67093209,3.06300459,3.98038956,2.631680374,1.468300841,2.492722718,ENSPEMG00000002828,2827,,0.825044667380038,0.825044667380038,0.48188237562457525,,-0.11717313293891538,-0.11717313293891538,0.361107757125507
Cpt2,18.23507711,20.68012546,18.58639402,18.02648333,20.16854567,16.892,ENSPEMG00000015056,15055,,0.5190655341653464,0.5190655341653464,0.15008850629208537,,-0.332923134670933,-0.332923134670933,0.6643446992219411
null2499,0.675992722,0.74579672,0.704848373,0.51754952,0.506013775,0.800362343,ENSPEMG00000013568,13567,,0.8124228962205379,0.8124228962205379,0.8923055903177307,,-0.12571365889126845,-0.12571365889126845,0.07192027629126047
Cyr61,210.8907659,256.6478152,235.0309746,188.6163751,250.2493685,217.1493863,ENSPEMG00000000386,386,,0.8932732254102401,0.8932732254102401,0.5083468168568087,,-0.07127186243931305,-0.07127186243931305,0.3409842285993762
Grem2,26.93256255,12.39273667,14.08166402,18.67554867,8.689147547,9.843574142,ENSPEMG00000014737,14736,,0.10308526386949916,0.10308526386949916,0.6583809860699595,,-0.7249350769808341,-0.7249350769808341,0.2319031900978941
Pld3,84.20583824,98.68975658,82.56248909,90.41018574,83.82083792,75.68443734,ENSPEMG00000018067,18066,,0.26688257642027213,0.26688257642027213,0.007786965891630172,,-0.5417427879233156,-0.5417427879233156,0.9270570130695925
null2500,2.125113631,1.786523548,2.794133425,1.90170799,2.303940638,1.705715366,ENSPEMG00000000002,2,,0.7183777035030955,0.7183777035030955,0.9453784238543479,,-0.19003582450648068,-0.19003582450648068,-0.036430500724546844
Pdzd9,0.631109272,0.495428961,0.658049014,0.425663963,0.708624461,0.423425349,ENSPEMG00000006326,6325,,0.6036253585954975,0.6036253585954975,0.9656690368886858,,-0.2708747360084922,-0.2708747360084922,-0.022891307180338216
Pdlim1,46.17844685,89.342591,77.10626084,47.26434714,69.47160551,63.05348327,ENSPEMG00000022321,22320,,0.9759252444884869,0.9759252444884869,0.36859949143616594,,-0.01605121549418847,-0.01605121549418847,0.4516424926079042
null2501,281.1424401,158.0576004,196.4141321,203.938311,117.484204,175.7888409,ENSPEMG00000008511,8510,,0.18437596024278038,0.18437596024278038,0.8836663447459182,,-0.6252126710856291,-0.6252126710856291,0.07771220970550477
null2502,7.041928174,13.86834937,14.95083722,6.931798828,13.06348138,9.269346154,ENSPEMG00000008026,8025,,0.9841338395880834,0.9841338395880834,0.5551378244961898,,0.010577834794666008,0.010577834794666008,0.3061386435825345
Itm2b,1724.329866,1988.050608,1697.249622,1608.424284,1650.887658,1834.065362,ENSPEMG00000020178,20177,,0.6872614260093256,0.6872614260093256,0.3489430735729016,,-0.21165284848446142,-0.21165284848446142,0.46826342350202904
Polr2c,49.53988908,46.48894157,47.55370001,43.57848816,44.03346021,49.43166039,ENSPEMG00000014204,14203,,0.6373553194819934,0.6373553194819934,0.7351595824433291,,-0.24677231675184658,-0.24677231675184658,-0.17845463725425062
Chrnb4,0.048606372,0.100238504,0.073682667,0.066984698,0.068339129,0.051794106,ENSPEMG00000006587,6586,,0.6330701401273527,0.6330701401273527,0.05610166808888648,,-0.2498167981906926,-0.2498167981906926,0.7998118044608407
Mpz,0.107250525,0.464199533,0.270969437,0.175955374,0.261790072,0.165077318,ENSPEMG00000013243,13242,,0.7392554700474497,0.7392554700474497,0.11457098680813513,,-0.17563568358001239,-0.17563568358001239,0.7091735435059835
