atf4,120.4407851,93.88109067,104.4019996,622.5634676,565.7069481,647.5238973,
trib3,8.132534372,8.944704667,8.291022066,205.0354602,191.5652193,219.5402592,
chac1,4.012047779,4.326194321,3.577579626,110.6624766,101.1297729,102.2490118,
Gene.name,C1,C2,C3,T1,T2,T3,Gene.stable.ID,DBID,P Values,atf4,trib3,chac1,R Values,atf4,trib3,chac1
null2912,14.79004845,13.28824124,17.33909481,11.46229594,14.83118556,8.96792118,ENSPEMG00000009883,9882,,0.13204933134731964,0.13455142194392172,0.1700865039248237,,-0.6864600323740251,-0.6833182381481198,-0.641114146834832
Zer1,30.63471529,29.25257401,26.74961119,26.78566633,27.47768912,22.41762025,ENSPEMG00000012817,12816,,0.1318895867988099,0.12690534898330633,0.17547296308625424,,-0.6866614880151165,-0.6930011922608728,-0.6350569477640553
Cdh16,0.196078766,0.089858553,0.135879718,0.061763927,0.117164414,0.033430101,ENSPEMG00000012028,12027,,0.1317668455395541,0.12156153060919889,0.14446625531825316,,-0.6868163500669839,-0.6999195767082904,-0.671108668304895
null2913,34.4353454,36.21475657,37.31778081,31.6743015,35.98106922,32.85980377,ENSPEMG00000024037,24036,,0.13147299928506626,0.15104203820265497,0.15434769462678605,,-0.6871873480762203,-0.6632083259287465,-0.6592922290647749
Hapln3,0.520836738,0.813708868,0.888658935,0.574835728,0.596365311,0.403632426,ENSPEMG00000016074,16073,,0.13136878581917338,0.14507370199037264,0.17207233710941958,,-0.6873190097654494,-0.6703725125444833,-0.6388718202918795
Hs6st1,14.2669341,14.0002492,11.81899001,12.27467441,12.13435982,9.605142939,ENSPEMG00000000460,460,,0.1313493430633654,0.12688150907832654,0.1725977430089899,,-0.6873435784432704,-0.6930317722281608,-0.6382803673210302
Gpr161,1.895516691,1.397041585,1.900099368,1.350353114,1.555751844,1.249379183,ENSPEMG00000022990,22989,,0.13093209833965613,0.12079496160259037,0.13653682577743567,,-0.687871205971248,-0.7009227881112383,-0.6808431294728361
Dnaja2,80.66387582,72.79894192,78.12409698,71.6980017,63.76090652,71.95554204,ENSPEMG00000016348,16347,,0.13073702677237212,0.11157163378036944,0.09737885882842358,,-0.6881181335705153,-0.7132196312754333,-0.7330541200188531
Ndp,0.416412873,0.298176237,0.056360944,0.051237569,0.057174243,0.041598968,ENSPEMG00000000148,148,,0.13065080392480277,0.122632631473716,0.12545962334235186,,-0.6882273279113827,-0.6985224304389002,-0.6948601925085058
2-Mar,111.3441878,105.0136694,94.7390054,88.54097017,85.41800842,97.67065609,ENSPEMG00000018162,18161,,0.13041159835649013,0.12174931336236829,0.09551758558378662,,-0.6885304260252776,-0.6996742458064473,-0.7357477840571801
S100b,17.23539661,29.6821362,31.20521797,11.7863858,17.51252596,20.46066745,ENSPEMG00000015580,15579,,0.1302050494195808,0.1490108728750674,0.12272452659527634,,-0.6887923384764806,-0.6656326792869651,-0.6984028103698652
null2914,25.8700865,30.91710809,31.37624318,21.376233,27.90351381,25.57773957,ENSPEMG00000018167,18166,,0.13016913093669147,0.1527586761453806,0.13684424503653253,,-0.688837902926341,-0.6611701869832387,-0.6804612748543183
Emp2,29.0021633,33.16214867,29.67064972,24.12567302,30.43776727,26.2305121,ENSPEMG00000012040,12039,,0.13009506759316478,0.15252956695872374,0.15361833731844138,,-0.6889318732881736,-0.66144163959467,-0.6601531844013254
null2915,0.633442798,0.274362095,0.535325119,0.250935352,0.325829976,0.222251372,ENSPEMG00000014835,14834,,0.1296551586276173,0.11495601844757797,0.12274332132397797,,-0.6894905007080414,-0.7086575246733796,-0.698378350038931
null2916,7.366463985,6.255660722,6.759718387,5.679220998,6.661736786,5.569365074,ENSPEMG00000003553,3552,,0.12963396755788142,0.12423953724626854,0.14261486598861398,,-0.689517431327851,-0.6964363072234838,-0.6733605549916106
Mpp2,3.294123263,4.960663001,4.766173945,2.152297548,4.373576329,2.191934325,ENSPEMG00000014403,14402,,0.1295125970913,0.15114082817147975,0.16783461890130322,,-0.6896717114416941,-0.6630907676679204,-0.6436702093923479
null2917,459.0984033,379.0086667,400.8339853,379.7311081,283.7718675,333.5901701,ENSPEMG00000017382,17381,,0.12940276994042804,0.10807989542050707,0.11254002983356423,,-0.6898113722491056,-0.7179906712588706,-0.711908114809207
B2m,461.9353565,415.2395739,395.154041,316.3036469,292.2618631,401.822024,ENSPEMG00000011405,11404,,0.129181928444142,0.12024946494645934,0.08366597275419653,,-0.6900923590825336,-0.7016383735079692,-0.7534821938916023
null2918,6.149030092,6.541702659,5.072842799,2.089679535,2.122743502,5.538253331,ENSPEMG00000020291,20290,,0.12901573820758563,0.13005714254103115,0.08595563903504432,,-0.6903039478579949,-0.6889800009421354,-0.7499723608752099
null2919,805.1592343,938.827587,905.2034495,835.9403945,744.2277668,786.0948114,ENSPEMG00000012296,12295,,0.12895890633914772,0.13529709812742666,0.14008848008557187,,-0.6903763317044569,-0.682386804867832,-0.6764537758385559
Scarb1,3.524921709,4.175203261,3.796869862,2.249945288,3.807294729,3.012701501,ENSPEMG00000016880,16879,,0.12878912338038312,0.15021155017181545,0.14106221134435065,,-0.6905926579635853,-0.6641978890456794,-0.6752587603008547
Sypl,30.19469494,27.46797,24.90263966,24.51362807,22.04201249,24.63534537,ENSPEMG00000022609,22608,,0.1287471817690173,0.11401543301939929,0.10522702761483942,,-0.6906461162351014,-0.7099194379141698,-0.721939421785716
Vps29,52.10312613,54.09484891,51.40449619,39.08082213,37.66829155,51.390586,ENSPEMG00000010686,10685,,0.128434060768188,0.12912006999706968,0.08398135005834849,,-0.6910454552829114,-0.6901711017444743,-0.7529962100180305
Pigf,17.42426339,17.44807951,17.49468035,10.29105826,9.842947052,16.92731011,ENSPEMG00000020361,20360,,0.1282574205313576,0.12746185019951312,0.08154534576336832,,-0.6912709197242466,-0.6922880629316734,-0.7567716520768554
Kcnh2,0.153655106,0.254957126,0.200798813,0.073018246,0.172268936,0.146794398,ENSPEMG00000011184,11183,,0.12823420038284616,0.15213431637333483,0.1332101947550965,,-0.6913005680422857,-0.6619103473247505,-0.6849992058726095
null2920,276.6416729,433.7362709,474.8803181,137.3991834,200.6077865,339.6191113,ENSPEMG00000009865,9864,,0.12817407568826641,0.1415196586091967,0.10319512745396237,,-0.6913773482273121,-0.6746985789421481,-0.7247807463423783
null2921,6.001621836,5.428441353,6.042459369,4.560377634,5.828953202,3.029316649,ENSPEMG00000020980,20979,,0.12805473350208288,0.12941214942051912,0.17843285532378603,,-0.6915297963664897,-0.6897994429043789,-0.6317615428903967
null2922,74.9963561,63.57719417,69.16414351,54.31475936,47.50504084,64.62909542,ENSPEMG00000010300,10299,,0.12805391141061576,0.11455338316491478,0.08271870899445716,,-0.6915308467227144,-0.7091971540424561,-0.7549468677675896
Agtrap,48.49093712,42.50086551,40.38603087,38.60358154,41.23503203,35.70883777,ENSPEMG00000008422,8421,,0.12795587632343644,0.11843988193125272,0.14358778313282913,,-0.6916561235464902,-0.7040224043570211,-0.6721756233226591
Dctn5,29.24270568,29.33105267,28.27116,22.76587803,20.51613539,28.07082514,ENSPEMG00000003190,3189,,0.12774837824950946,0.12384021650013308,0.08286933016667136,,-0.6919214180303909,-0.6969536128915599,-0.7547134721751607
null2923,0.604690459,0.554232474,1.178554633,0.198411217,0.56678466,0.343652083,ENSPEMG00000011832,11831,,0.12715498281201423,0.13335158681148399,0.12999009153733523,,-0.6926811311126523,-0.6848216549602928,-0.6890651048851416
null2924,74.22071478,59.53316342,65.36734446,38.0668454,46.50537018,61.85439184,ENSPEMG00000013022,13021,,0.12705081288341427,0.12177514519798344,0.08228481720496456,,-0.6928146565342692,-0.6996405104224599,-0.755620278137156
Spsb1,6.860191282,5.267222846,4.309101425,4.631572994,3.774768181,2.365257724,ENSPEMG00000012740,12739,,0.12702243037606764,0.11293808727435255,0.14917958709518236,,-0.692851045579008,-0.7113704567374308,-0.6654307717211547
Fam149a,13.82487309,12.92364691,12.12667732,11.57110361,12.51130168,9.136390739,ENSPEMG00000000296,296,,0.12686192767492604,0.12372238788931902,0.17411396286159336,,-0.6930568915880445,-0.6971063942465826,-0.6365777556283176
Golga7,50.47189554,45.21035655,51.24404998,39.36007772,38.85241606,46.98028046,ENSPEMG00000012528,12527,,0.12678540320831488,0.11861440579874039,0.08156057471209611,,-0.6931550746307269,-0.7037917882362178,-0.756747892927563
Fzd8,50.084119,85.86626587,76.5172661,33.08781811,67.17754597,38.19388992,ENSPEMG00000019393,19392,,0.1266385896974411,0.15010370713159493,0.1587061516104305,,-0.6933435125470089,-0.6643265595194844,-0.6541829082674688
Stk35,3.537669817,3.348359655,3.803505134,3.37784283,3.234874522,2.531973637,ENSPEMG00000016992,16991,,0.1265999385955949,0.12001637975295139,0.17209950632616336,,-0.6933931377359264,-0.7019445677575689,-0.6388412172112605
Mcub,15.39478993,20.13195177,16.33256536,12.31128221,12.86418257,15.81263082,ENSPEMG00000008411,8410,,0.1262344323963885,0.14051967986066816,0.10814655838650465,,-0.693862746658302,-0.6759241457388461,-0.7178989542095249
null2925,5.00813862,4.571827844,2.000911698,2.16173745,1.953300561,1.883500789,ENSPEMG00000023555,23554,,0.12616985985559495,0.12044483235548512,0.12505629334931934,,-0.693945771961496,-0.7013819270228426,-0.6953804762871432
Cldnd1,24.75145811,23.54739527,24.2776512,22.63332928,24.13542253,22.6504069,ENSPEMG00000023908,23907,,0.12614742085353048,0.12467510437171267,0.1405573119408955,,-0.6939746276318217,-0.6958728697302452,-0.6758779564823906
Aaas,26.72847262,27.43674554,27.41519213,27.19789496,21.802327,20.85027642,ENSPEMG00000009586,9585,,0.12603547812667013,0.11575831281896039,0.154937436264778,,-0.6941186148735915,-0.7075847185636478,-0.6585973424628854
Ypel1,3.843143807,3.902720337,3.37318826,3.410468363,3.300339845,2.1406661,ENSPEMG00000014008,14007,,0.12603482032998597,0.12337114438696806,0.18005069989063607,,-0.6941194611340531,-0.697562206988025,-0.6299699341884551
Car9,74.71815396,106.2986101,73.58818153,59.82085391,77.8692037,49.52534603,ENSPEMG00000016572,16571,,0.1259295068299615,0.14334061375702714,0.16909351652101062,,-0.6942549725093528,-0.6724763281896251,-0.6422395029964837
Pxmp2,8.922981548,11.32602092,12.25511905,6.633804282,8.91387199,9.50817423,ENSPEMG00000015512,15511,,0.12565584130037785,0.1432833871739267,0.11317571487683846,,-0.6946073400118603,-0.6725459813813903,-0.711049888573095
null2926,0.362035286,0.670032254,0.301544664,0.246720035,0.073415042,0.237402164,ENSPEMG00000023938,23937,,0.1253719480824127,0.13080679760749336,0.12331739187986133,,-0.6949732290919525,-0.6880297971969113,-0.6976320120475037
Lsm6,43.6953805,42.10935173,49.9862365,27.55887712,21.94086396,42.09356181,ENSPEMG00000012410,12409,,0.12524516289113607,0.12116005410171386,0.08185150833292068,,-0.6951367494950884,-0.7004446451464221,-0.7562943817184968
Gpi1,278.2001674,349.4467074,304.3586784,275.4974599,287.358221,246.9291124,ENSPEMG00000013783,13782,,0.12497298516312876,0.14254838702374922,0.17000678784917034,,-0.6954880322296746,-0.6734416470310897,-0.6412043874791931
AI464131,6.713406623,10.87212392,10.16660353,5.273224278,8.009481947,6.63628433,ENSPEMG00000015618,15617,,0.12473004749378082,0.14814059177359093,0.14153127127202828,,-0.6958018576865103,-0.6666757344148047,-0.6746843684112859
Tlcd1,12.01438715,10.95091677,11.1119004,10.51757132,8.179252514,9.968474974,ENSPEMG00000024145,24144,,0.12465794643817096,0.10675385839485638,0.1005367409275512,,-0.6958950485413451,-0.7198202885965189,-0.7285357954298847
Lrrn3,0.196648546,0.141855037,0.126180155,0.136218137,0.064000479,0.062087489,ENSPEMG00000013198,13197,,0.12446190894864728,0.10598557525998428,0.13070029377974934,,-0.6961485462309117,-0.7208849263964724,-0.6881646491565984
Itga6,4.355870135,4.746175184,5.605911025,3.214839381,4.962399178,2.970921989,ENSPEMG00000021809,21808,,0.1244480515561944,0.13773073121645463,0.16081381048528223,,-0.6961664719080705,-0.6793622068075199,-0.6517334740875103
St3gal4,11.90058839,8.207662784,8.943534288,8.490094041,5.22871158,5.549533356,ENSPEMG00000015869,15868,,0.12426134446652472,0.103387487536796,0.12165772343697065,,-0.6964080776000074,-0.7245107039279197,-0.6997938838780386
Slc25a17,35.68055619,33.75686308,33.29053087,26.26890254,27.37221884,33.43684526,ENSPEMG00000015903,15902,,0.12423247513148282,0.12158190479105857,0.0781391713145237,,-0.6964454496503896,-0.699892950641662,-0.7621370580253324
Tmem199,40.13311431,37.36516229,37.61058106,36.22890878,28.20389569,33.41084765,ENSPEMG00000000630,630,,0.12421149267984839,0.10666702557494465,0.10557169655566553,,-0.6964726143108263,-0.7199404460899106,-0.721459865314573
null2927,40.78956126,26.67490405,29.08881338,21.15564417,13.37721854,24.47570209,ENSPEMG00000009326,9325,,0.12419801108929948,0.10620832266180937,0.08958038400112303,,-0.6964900691315541,-0.7205759075813979,-0.7445006567084042
Ky,0.069014202,0.097673716,0.105498161,0.019980848,0.089183766,0.047584923,ENSPEMG00000011235,11234,,0.12405901805852772,0.1442510485145265,0.1404875520293343,,-0.6966700736077708,-0.6713697919096223,-0.6759635833350294
Enpp2,36.51197085,37.13431769,34.20210071,31.93002232,35.93107454,28.11460475,ENSPEMG00000009296,9295,,0.1240174543721159,0.13052388240936774,0.17564861040476928,,-0.6967239181634926,-0.6883881206174839,-0.6348607465843323
Proser2,8.936365161,14.16723771,13.77349986,8.031686063,10.91060471,8.100370527,ENSPEMG00000012980,12979,,0.12396474161833135,0.14565738854945304,0.15406369882003398,,-0.6967922173086538,-0.6696663924060722,-0.6596272604529825
Cd151,319.279649,263.8623438,252.778245,247.7716005,192.5530064,222.579607,ENSPEMG00000013934,13933,,0.12386412534162011,0.10460994861379748,0.10774466212491056,,-0.6969226194395235,-0.7227997341518594,-0.7184522745180476
Nek8,3.298102634,3.599899934,3.227307444,3.213619359,3.157609516,2.623927707,ENSPEMG00000012215,12214,,0.12375459678837428,0.12805573227727376,0.1807800033553132,,-0.6970646245955587,-0.6915285202718625,-0.6291644901735645
Acta1,11.2000191,15.00637835,15.09963364,11.92043794,11.97833833,9.561008768,ENSPEMG00000019882,19881,,0.12360406614990023,0.13724261028920978,0.1672738444055567,,-0.6972598787464452,-0.679967002506676,-0.6443089657811507
null2928,223.8790514,227.208096,255.6105816,130.0446311,125.269587,224.3076636,ENSPEMG00000022304,22303,,0.12353619858638183,0.12375138964923714,0.07995983458781329,,-0.697347943997677,-0.6970687835160683,-0.7592563063730522
Slc25a42,6.149030092,6.638473409,6.798950727,5.552339496,6.587927035,5.443448994,ENSPEMG00000011354,11353,,0.12342566797336892,0.14075674565525287,0.16364751743902708,,-0.6974914141003117,-0.675633262004131,-0.6484615163047713
Slc6a13,0.07164316,0.058629415,0.011082068,0.010074675,0.008993587,0.010905958,ENSPEMG00000023332,23331,,0.12335933938519451,0.11723140797325136,0.11692891683792896,,-0.6975775362796041,-0.7056233783560868,-0.7060252434875836
null2929,74.11998722,59.76101041,48.66055419,51.63545249,39.09528606,38.97033097,ENSPEMG00000000376,376,,0.12328594441240828,0.107317039004698,0.12361312906994537,,-0.6976728570719981,-0.7190420151018606,-0.6972481202542756
Arl8a,36.65251561,31.26371333,35.34133556,32.93581643,28.63049245,27.26888925,ENSPEMG00000009150,9149,,0.12326673362117369,0.10415907545885936,0.13260585444554,,-0.6976978109231533,-0.723429746578058,-0.6857590161827082
Klhl2,9.828624747,8.943827644,11.55889778,8.77223064,8.87089275,8.092936468,ENSPEMG00000009201,9200,,0.12319678358805268,0.11822481105690731,0.13184158563016782,,-0.6977886868061878,-0.7043068037543807,-0.6867220434347887
Plekha2,3.257014422,2.106147437,2.693677053,2.114437735,2.177258578,1.085898891,ENSPEMG00000010530,10529,,0.12318446595999964,0.10990543475232571,0.1492147872980347,,-0.697804691631066,-0.7154879657365794,-0.6653886584005303
null2930,3.336682995,4.027613593,2.967760504,2.932589564,2.251394623,2.793616158,ENSPEMG00000008954,8953,,0.12311515084787328,0.12357754481162844,0.11872115904213487,,-0.6978947687392548,-0.697294290446669,-0.7036507974186248
Msmp,69.2238403,100.6390015,47.73575609,38.79166977,53.85354392,37.30984187,ENSPEMG00000009985,9984,,0.12285273123242456,0.13511002964281088,0.14372097594317762,,-0.6982359912890039,-0.6826202659496673,-0.6720136736167279
Inpp5a,38.68729596,46.63566391,39.01983808,30.69793292,41.2899902,30.98794799,ENSPEMG00000022882,22881,,0.12281133813105195,0.1425794990631251,0.15904646659393734,,-0.6982898434449292,-0.6734036940810064,-0.6537864814499484
Krt42,0.029753371,0.153397246,0.096649928,0.029288056,0.039217842,0.015852338,ENSPEMG00000012473,12472,,0.12257158225036169,0.14164469290957157,0.14955965688135983,,-0.6986019199249233,-0.6745455995154248,-0.6649762821684523
null2931,29.02546262,26.2366087,25.55973547,26.13474128,21.9110724,18.25079507,ENSPEMG00000019160,19159,,0.12247722474693593,0.10832474186419964,0.15384979005098542,,-0.6987248125808793,-0.7176539258971779,-0.6598797829621553
null2932,18.33153333,14.26233316,18.59795602,7.393732986,7.61576541,15.55984613,ENSPEMG00000006426,6425,,0.12219296696409455,0.11626529875149796,0.07648761390455024,,-0.6990952837942859,-0.7069084698191119,-0.7647765951199275
null2933,111.9905836,99.53857628,102.7661575,88.21118219,101.9554274,93.76978685,ENSPEMG00000024207,24206,,0.12185764699283538,0.11891193610245696,0.11677213943537217,,-0.6995327871351964,-0.7033989728087573,-0.7062337041880979
Tm7sf3,27.13962038,27.18776806,27.41770536,23.41010569,27.15290854,25.49584365,ENSPEMG00000023529,23528,,0.1218211426775871,0.13624552624721192,0.12261045416998043,,-0.6995804472042653,-0.6812053031237923,-0.6985513045285164
null2934,64.45338379,57.58082784,63.83884337,52.67587911,54.70110033,59.26215064,ENSPEMG00000010289,10288,,0.12178833826150248,0.11320552308128877,0.08233424872143465,,-0.6996232819922177,-0.7110096971007177,-0.7555434786740307
null2935,3.017617213,3.579494376,1.287175185,1.755250798,1.178522499,0.487200078,ENSPEMG00000017648,17647,,0.12173816827815555,0.11992935511068853,0.14540158030720968,,-0.6996888018213037,-0.7020589549198701,-0.6699757095333697
Ndufa4l2,179.4644618,470.088683,360.3330658,100.1636422,178.3329324,215.571699,ENSPEMG00000016232,16231,,0.12146542708257486,0.14186403806591452,0.12289166771573379,,-0.7000451961598677,-0.6742773706434122,-0.6981853423892874
Pofut1,19.63852063,21.98594909,22.2718,16.03042838,20.82131573,18.6583629,ENSPEMG00000023999,23998,,0.1212628401931654,0.14204123058778256,0.12983111517866244,,-0.7003101448641563,-0.6740608184746679,-0.6892669603342763
null2936,312.94171,304.2219916,315.1006348,282.6102475,245.4519561,294.9624984,ENSPEMG00000001898,1897,,0.12118733718118986,0.10984978212556575,0.08482577221944856,,-0.7004089391448225,-0.7155639903984138,-0.7516990136550141
Dicer1,3.781319656,4.18349115,4.932829264,3.596665123,3.995059693,2.677970877,ENSPEMG00000014125,14124,,0.12109107237540134,0.12820827791434197,0.16778880741281238,,-0.7005349387825015,-0.691333669529501,-0.6437223578200272
