6,,,,,,,,
Gene.name,C1,C2,C3,T1,T2,T3,Gene.stable.ID,DBID
Hoxa1,1.628219506,2.699159518,1.753169969,1.155058531,1.214953785,0.978967857,ENSPEMG00000020130,20129
Sdhc,183.6182147,177.7371071,192.5730177,108.0800692,125.1144807,162.1191544,ENSPEMG00000001762,1762
Dzip1l,2.079476042,2.148653188,1.988593658,1.453911913,1.946844402,1.149344609,ENSPEMG00000020686,20685
Plin3,106.0441114,116.4853563,123.4395566,84.92816669,108.8204433,83.89689541,ENSPEMG00000022494,22493
,4.823407543,3.564002852,3.175055238,2.698187777,1.953062014,1.489845148,ENSPEMG00000018174,18173
Agpat1,70.48575107,74.21356159,66.81533431,63.96876084,59.65658682,63.74893699,ENSPEMG00000016710,16709
,0.234952023,0.307638016,0.181716872,0.165198277,0.058988505,0.035765828,ENSPEMG00000011684,11683
Cinp,17.78087775,17.2347045,19.86232531,13.13084387,12.21634048,15.86750022,ENSPEMG00000022134,22133
,27.47095041,26.42930878,26.31667945,24.72938499,24.98351724,21.48073515,ENSPEMG00000000174,174
Dnaja4,11.00763242,9.633696873,9.925261328,8.525745436,6.290795065,7.741781049,ENSPEMG00000010813,10812
Gemin6,19.95248754,21.21686146,24.2240359,14.52452351,16.92920439,18.61931023,ENSPEMG00000014421,14420
Eno2,8.145645632,6.706212933,5.407248948,4.472494079,4.879797931,3.431233874,ENSPEMG00000016439,16438
Pomgnt2,10.94804039,8.351826178,8.629323992,6.999652196,5.336800831,6.166608683,ENSPEMG00000010446,10445
,17.30184368,18.20013608,20.63435107,14.69779434,13.63461417,16.07456706,ENSPEMG00000014034,14033
Hdac2,73.69495811,67.5910121,75.75070669,55.62506187,52.23121531,64.20839018,ENSPEMG00000019358,19357
Arl6ip5,109.9512033,97.90691227,96.90654169,82.18046061,71.51316186,86.52380571,ENSPEMG00000016527,16526
Plod1,99.44880871,141.0806106,133.8972936,67.36877306,100.3622759,84.14655692,ENSPEMG00000000181,181
Fzd9,27.77782514,57.40463895,49.97825871,11.76088113,25.89103816,20.36450294,ENSPEMG00000015364,15363
U1,0.610830804,0.524869164,1.157452232,0.150319492,0.268378167,0.162722675,ENSPEMG00000002092,2091
Inca1,1.396224723,1.842017898,1.580536672,1.103676047,1.394212267,0.834065675,ENSPEMG00000015981,15980
Hdac1,48.06366875,54.82143202,57.56013983,40.46930682,45.05205377,46.51733267,ENSPEMG00000023227,23226
Fbxl18,4.877173531,4.640005551,5.453563703,3.168084396,4.618892556,3.26880423,ENSPEMG00000009240,9239
Cryab,3735.45291,3181.342038,2740.658657,2467.766055,1645.235446,1878.024206,ENSPEMG00000020226,20225
,66.29423067,64.20369966,74.37805449,51.36970834,45.00419357,58.09777593,ENSPEMG00000010773,10772
Ahsa2,44.19433239,42.01905182,44.63455536,36.33870408,29.71200695,37.38071461,ENSPEMG00000008242,8241
Rnls,14.73205126,13.94305214,13.58207422,10.48217482,11.44458933,12.85433798,ENSPEMG00000001357,1357
,15.22694031,10.95668984,13.59655366,8.951868555,10.5223075,6.655757079,ENSPEMG00000017038,17037
2310030G06Rik,1.738018767,3.371305145,2.086869099,0.846949374,1.39116026,0.806813025,ENSPEMG00000020247,20246
Szrd1,29.69405412,27.92437636,29.42699215,21.49381855,26.33885953,25.60671709,ENSPEMG00000023231,23230
Maoa,21.97466754,18.42908853,20.43216115,17.43966326,17.07528125,14.45700025,ENSPEMG00000006637,6636
B630019K06Rik,2.585177816,2.247813053,2.249360194,1.931281956,1.764606596,1.082211665,ENSPEMG00000006664,6663
Lrrc45,10.52744288,9.494587709,10.29037472,9.311878908,8.781720659,8.765410435,ENSPEMG00000016658,16657
Nme3,19.56684482,18.6152283,21.68676009,12.69851655,11.15835132,16.57551414,ENSPEMG00000018639,18638
Nynrin,2.76773963,2.086556109,3.358335577,1.181290283,2.083066053,1.031113685,ENSPEMG00000018953,18952
Pgf,0.616272504,0.853155928,0.389254537,0.252764401,0.315897241,0.054724107,ENSPEMG00000017060,17059
Orai3,53.83126964,55.19450092,48.97662763,47.87826836,43.83034213,45.25036771,ENSPEMG00000014000,13999
,21.18005101,22.95444581,24.55760746,20.70894152,18.82662275,18.90992352,ENSPEMG00000008304,8303
,948.777143,831.1886708,855.0317425,650.9189125,798.6679631,525.2402412,ENSPEMG00000020592,20591
,22.617,26.93509239,30.1518691,16.76584974,23.26070474,15.39214421,ENSPEMG00000015631,15630
Cdca7,4.769220937,5.076027257,6.541807375,3.730477449,4.223040728,3.67737742,ENSPEMG00000022184,22183
,8.722593859,8.673949986,7.700252431,7.22329465,7.637168059,6.444555158,ENSPEMG00000014547,14546
Tex264,81.7074233,73.20398508,70.95028398,50.08966663,46.10080919,63.42031834,ENSPEMG00000000823,823
Ncbp2,61.58616553,56.89667462,62.1472672,48.94529864,47.38458616,54.71316193,ENSPEMG00000008818,8817
Ap1s1,127.0220829,123.5164619,113.2239091,104.3406154,85.35429368,99.68120883,ENSPEMG00000016550,16549
Tmem158,2.668169904,3.44953821,3.525191565,1.614418573,1.828361875,2.530147581,ENSPEMG00000023989,23988
Mpzl1,19.1600213,17.4846512,18.57515128,14.77578876,17.47278001,13.8583513,ENSPEMG00000022310,22309
,11.16444011,9.888456856,10.74038077,5.663993653,8.074834346,8.739450039,ENSPEMG00000007332,7331
Csnk1g2,74.15601789,72.0985525,76.8361943,60.64577059,71.79718364,59.67816323,ENSPEMG00000022269,22268
Pigq,26.48011779,26.47883406,28.03713663,21.10845775,23.27470908,24.97151103,ENSPEMG00000017337,17336
Zdhhc3,24.49883374,23.48980157,23.62846355,22.62689501,20.26255161,20.85868044,ENSPEMG00000021518,21517
Wnt5b,2.002658844,1.542586524,2.290970046,0.857588188,1.282565828,1.302100778,ENSPEMG00000019602,19601
Srf,20.93160155,18.88358507,21.25787948,14.81779681,19.02111359,13.94670837,ENSPEMG00000024074,24073
Ttc5,14.65143612,13.66261258,15.55970464,11.4270332,13.69383732,11.47027296,ENSPEMG00000019009,19008
,0.53143473,0.319910489,0.643703624,0.21279603,0.150386125,0.191961906,ENSPEMG00000000182,182
Themis2,0.181248704,0.196119235,0.109030123,0.099118966,0.053089655,0.010729748,ENSPEMG00000008336,8335
Galnt12,1.16651901,1.18669721,1.110652251,0.950297143,0.689262549,0.910835383,ENSPEMG00000004388,4387
Tmem231,4.453992752,4.971105809,4.89392159,4.206374368,4.289364096,3.45011505,ENSPEMG00000015338,15337
Magee1,3.436578201,2.964754174,3.480157355,2.141649825,2.998104491,1.975876656,ENSPEMG00000021583,21582
Slc44a2,22.38533309,28.57323705,28.61435338,15.60543313,20.46914141,20.79303433,ENSPEMG00000008320,8319
,0.199274123,0.260922613,0.400719353,0.028022522,0.175108471,0.060669442,ENSPEMG00000013052,13051
Tuba4a,105.5523915,68.23050485,73.91981732,48.09446884,33.52221878,40.33283328,ENSPEMG00000023038,23037
Gng2,7.407744381,5.071507599,7.507487494,4.201731605,2.063962162,3.200743862,ENSPEMG00000013976,13975
,1176.294543,1259.862647,1194.993418,918.1778163,877.5045764,1091.764716,ENSPEMG00000015666,15665
Stat6,56.33858549,59.70981232,54.59468248,51.24862575,52.42615816,44.43689485,ENSPEMG00000006873,6872
Actg2,2.108155809,3.031621346,2.943882064,1.531344278,2.210227887,1.316863515,ENSPEMG00000015513,15512
Tspan3,72.59469443,66.05368511,65.50639636,56.73903647,55.14417635,61.09346043,ENSPEMG00000018414,18413
Dll3,1.366611815,1.752114984,1.914283819,1.003591187,1.23900833,1.236646407,ENSPEMG00000001075,1075
Cav2,49.20055665,55.81757765,53.44750995,38.65191572,47.90042146,44.86034025,ENSPEMG00000015137,15136
Pik3c2b,0.163288254,0.17974206,0.149072427,0.097701408,0.146300012,0.071645877,ENSPEMG00000007478,7477
Gdpgp1,4.889444739,4.305095047,4.755012017,3.089813213,3.394773044,4.036225201,ENSPEMG00000000001,1
Nacc2,12.95873807,16.26932705,17.92952943,6.722364981,13.4188005,5.771276648,ENSPEMG00000011424,11423
,364.30724,370.3800793,201.1828498,159.0746733,134.3937937,116.9051168,ENSPEMG00000008553,8552
Timm8b,83.02879918,90.72257756,113.4530317,36.08438666,37.81600749,69.07815977,ENSPEMG00000009845,9844
Pgd,81.13945722,75.10728393,70.87305189,67.5425831,61.47771076,54.48899398,ENSPEMG00000011363,11362
Bambi,43.57734249,69.4789378,70.53078573,25.3752253,39.48049427,35.86759404,ENSPEMG00000019571,19570
,61.63811414,61.65836271,64.95145533,37.38067328,31.63366886,51.63372546,ENSPEMG00000008080,8079
Vgll4,38.83356074,36.44872446,34.71495754,31.84200488,29.45490499,22.42252789,ENSPEMG00000010248,10247
Ikbip,13.1590176,16.47772278,19.30068671,6.726042516,10.87989224,11.13568178,ENSPEMG00000003189,3188
,9.626743146,8.16455239,10.21221724,7.414810731,7.573566392,7.185659083,ENSPEMG00000019099,19098
,21.42976348,20.94432868,21.88982631,19.73853868,18.81179519,20.19049681,ENSPEMG00000008606,8605
Zdhhc8,16.12217038,18.01879637,15.61734014,13.87847339,14.94758087,11.89119205,ENSPEMG00000012434,12433
Ube2e2,22.15275577,24.01999483,22.66733301,18.8229334,21.82754543,19.97652352,ENSPEMG00000018980,18979
Pet100,24.40310148,25.26334937,25.10785274,15.52234122,9.222641202,18.48343515,ENSPEMG00000022012,22011
Mboat2,4.55258032,4.298352845,4.788105798,3.941559789,4.207022795,3.543287785,ENSPEMG00000000110,110
Aebp2,25.19581973,23.30239646,24.26367538,21.42614388,23.15720184,21.33997613,ENSPEMG00000015033,15032
Pfkm,29.82937077,32.35493545,32.51081375,28.04535143,29.8435884,28.49116068,ENSPEMG00000009521,9520
,34.00059428,39.72068302,39.89897027,25.73659074,30.71712133,32.22859811,ENSPEMG00000006005,6004
SNORD47,4.730023147,5.419161966,4.801518875,3.201034301,3.377091935,0.315014409,ENSPEMG00000005172,5171
Ggn,1.556370849,1.501579515,1.241742714,1.149022969,0.719806451,0.687380465,ENSPEMG00000011000,10999
,56.67143666,55.18665361,59.68146984,50.43400674,54.24344558,52.00675713,ENSPEMG00000000267,267
,2.260672828,1.850029033,1.888328431,1.525932317,1.532461886,0.963573488,ENSPEMG00000014169,14168
Aggf1,9.168767296,9.533341915,9.567732464,8.492583649,6.916544058,7.77576009,ENSPEMG00000015659,15658
,0.559353427,0.729241055,0.824953557,0.512632846,0.466098009,0.380230692,ENSPEMG00000022362,22361
Extl3,9.98036796,9.11937189,9.470442855,8.143476428,7.872419,5.720682047,ENSPEMG00000009145,9144
Pde3b,1.642174208,1.281954836,1.468699891,1.093509361,1.209598996,0.990736538,ENSPEMG00000017402,17401
C1qtnf2,4.184142179,4.983809626,4.45071246,2.957484928,2.737307132,3.77110775,ENSPEMG00000008301,8300
Ifitm3,459.4737649,491.9086168,377.5659459,312.3317151,305.0229931,346.731706,ENSPEMG00000009896,9895
Hnrnpll,53.94351035,52.14959879,53.77236383,47.96428528,52.0354093,48.38415511,ENSPEMG00000017760,17759
,12.59042204,10.21079828,10.62029206,7.844587126,9.406133364,6.180466756,ENSPEMG00000011320,11319
Igtp,21.78049492,21.00208691,17.75959283,16.6437955,13.91460788,14.8300612,ENSPEMG00000021251,21250
Mras,33.66569855,33.25100141,33.56040703,31.32286336,31.96756638,28.45212782,ENSPEMG00000017605,17604
Megf10,0.070151697,0.056260694,0.060767626,0.006905459,0.049315611,0.022425729,ENSPEMG00000014062,14061
Fbxo25,15.61911653,14.62483555,15.08437922,14.18426067,13.42680778,13.76910152,ENSPEMG00000019484,19483
Ksr1,3.343008654,3.106274774,3.249247019,2.202455107,2.783402257,1.32766347,ENSPEMG00000013255,13254
Tmem237,13.30914231,12.14537852,11.99799669,10.09995655,11.6407679,10.174754,ENSPEMG00000022850,22849
Negr1,0.144764161,0.094774581,0.201534604,0.040714338,0.072690768,0.022036882,ENSPEMG00000017597,17596
,1.132088873,1.160498832,1.161297588,0.175955374,0.575938159,0.825386592,ENSPEMG00000013460,13459
Cyb5a,121.2095276,105.5836978,108.0336297,76.03009733,56.04975967,85.31562782,ENSPEMG00000020270,20269
Sar1b,80.17646508,76.65810711,69.95437701,61.9857746,52.28097522,62.1702894,ENSPEMG00000023610,23609
Ier5l,70.81244566,49.39653029,51.5857643,32.13930066,25.34295813,34.05094531,ENSPEMG00000003159,3158
Map2k6,0.869907893,0.909983663,1.201298544,0.471587339,0.764415561,0.59110413,ENSPEMG00000018826,18825
Gramd2,21.80237587,24.04582236,29.45254585,15.8498328,20.5488036,15.84354005,ENSPEMG00000004156,4155
Smim19,67.69608369,71.53750467,70.45516043,59.60565957,54.8032094,63.63645018,ENSPEMG00000017562,17561
Cd9,330.7741126,346.0725976,365.5838812,228.0950912,286.854162,299.7516524,ENSPEMG00000008270,8269
,0.513789279,0.600418513,0.478440116,0.354027858,0.433423564,0.208044276,ENSPEMG00000000083,83
Aldh5a1,4.083825541,3.913839198,3.446746883,3.240422601,3.165597288,2.630847613,ENSPEMG00000014221,14220
Nog,42.29107606,52.83682917,63.25915254,21.59417989,32.35051158,35.50334073,ENSPEMG00000003492,3491
Tle4,2.823767537,2.121855807,2.704752477,1.935596348,1.622410553,1.565388907,ENSPEMG00000006537,6536
Lgals1,993.8840475,794.6641136,955.5741156,551.2816521,401.5637991,657.3611404,ENSPEMG00000017955,17954
,146.7357834,149.8577664,129.2472962,125.3280468,111.0792608,106.560484,ENSPEMG00000013517,13516
Pkd2,25.4836287,23.37554073,25.79539396,20.51571984,21.82535479,15.79428629,ENSPEMG00000010682,10681
Emp3,190.2496902,180.5222504,195.1721705,130.057794,102.8295642,152.8247936,ENSPEMG00000002257,2256
Slc25a15,5.887115164,5.677701737,5.184944152,4.537297713,5.068261225,3.931888811,ENSPEMG00000016739,16738
,16.33336118,15.76298737,12.90008071,4.350496618,3.242008257,10.11511269,ENSPEMG00000003179,3178
,4928.21558,4565.31804,4330.752598,3863.697816,3851.732648,2858.981625,ENSPEMG00000012733,12732
Uqcc3,47.75310603,46.70063713,48.34210067,30.22407918,22.66962777,37.68443653,ENSPEMG00000009807,9806
,5.502683179,3.902720337,5.29622082,1.031738328,1.151281341,3.071390491,ENSPEMG00000015044,15043
Extl2,9.787463726,8.283965177,10.08753272,7.839828731,7.032496973,6.659309635,ENSPEMG00000011176,11175
Cfl2,50.49207978,50.12605391,47.84046493,45.60458035,46.39809948,47.03689416,ENSPEMG00000001381,1381
,3.144390388,3.60251108,3.909115367,2.178114249,2.763075219,2.854221467,ENSPEMG00000019334,19333
,166.4127571,159.3592719,179.4881032,102.4611461,99.84799527,140.0258026,ENSPEMG00000020156,20155
Vasp,31.24299316,28.32609004,24.94604441,21.47641219,22.00060855,22.29143979,ENSPEMG00000001352,1352
Cyp26b1,4.622159444,2.988269117,3.730188988,2.016485572,2.469435093,0.903892697,ENSPEMG00000012591,12590
Usb1,5.619060345,7.342568905,7.009516606,4.575333698,5.028662443,5.201186818,ENSPEMG00000016183,16182
,13.01589116,14.71187985,12.60567772,6.516830394,6.278537118,10.54189066,ENSPEMG00000019319,19318
,42.02048973,38.53595185,36.07620545,23.72998155,29.38907279,32.25383073,ENSPEMG00000022926,22925
,3.326389831,3.811026859,3.001483749,2.102063486,2.796701246,2.516188114,ENSPEMG00000020302,20301
,0.977070459,1.268680926,0.846369429,0.128238662,0.171716539,0.624689591,ENSPEMG00000009361,9360
Cby1,33.23646066,33.0408204,34.12055084,20.93928233,20.61755588,28.59456269,ENSPEMG00000021969,21968
Dusp1,150.8078098,108.3916022,118.7131083,84.68639819,82.21759623,77.3156199,ENSPEMG00000008974,8973
Pkd1,7.55698252,9.126804642,9.352328118,4.675631873,7.635852249,4.799810694,ENSPEMG00000018888,18887
,9.23164307,12.54816707,11.8372827,4.563562509,6.386528557,8.240710572,ENSPEMG00000022932,22931
Abca2,2.61949171,2.542387194,2.144644486,1.405100687,2.124559693,1.240932956,ENSPEMG00000018604,18603
Cep19,9.237376503,9.009879182,8.910993641,8.431609629,7.318479437,7.579781161,ENSPEMG00000010440,10439
Tuba1c,205.3793486,319.984099,282.4345983,120.3993771,171.9444124,171.719178,ENSPEMG00000015224,15223
,20.69166791,17.52122326,18.34790152,15.7244846,15.30915088,15.31612156,ENSPEMG00000014764,14763
,1269.516682,1141.929394,1023.151081,721.3714795,513.9712948,820.8782598,ENSPEMG00000004099,4098
Gstt2,13.29222673,10.89738116,12.68700615,8.757357339,7.105735404,9.304095074,ENSPEMG00000011446,11445
Atp11a,8.860178276,8.408127362,9.159162853,7.003626855,8.152041135,6.116260612,ENSPEMG00000008831,8830
,64.77226594,68.06626817,74.66179094,49.00935561,44.00268993,57.64436687,ENSPEMG00000016069,16068
,22.00015622,14.12892001,19.76520292,9.436605658,8.055948873,10.59955144,ENSPEMG00000019459,19458
,57.80247587,52.56306322,54.34722286,43.2207481,46.50938011,49.35867745,ENSPEMG00000002176,2175
Paip2,90.03423816,92.69371633,86.3875942,75.21634136,73.96237129,82.58718892,ENSPEMG00000022673,22672
Copz1,105.4081274,102.7654899,96.11049554,86.49266841,83.37464746,91.60786935,ENSPEMG00000009405,9404
Sertad1,30.77200212,26.6029974,28.36963798,20.79515907,17.57267576,22.94020217,ENSPEMG00000012615,12614
,10.23775238,9.893202973,11.52563763,5.39201006,5.212772613,8.23285584,ENSPEMG00000022674,22673
Polr2d,30.36440556,27.80885746,30.48196441,16.44392853,17.29322,24.24148037,ENSPEMG00000018244,18243
,44.91819357,44.97143031,50.04016745,36.64611864,42.76499512,38.73404302,ENSPEMG00000020595,20594
Atp5s,3.908986668,4.764366923,4.435235289,3.111030631,3.124342944,3.655757844,ENSPEMG00000020580,20579
Actr2,58.86007995,50.80581811,55.85304384,45.19968087,49.37386491,43.61729572,ENSPEMG00000015727,15726
Ss18l2,21.70245915,21.26793376,20.22609564,12.66523823,9.875865489,16.43581063,ENSPEMG00000018575,18574
Acp2,27.29158561,29.09644565,30.66833152,23.07136503,27.10925854,22.91060962,ENSPEMG00000011860,11859
,5.62290987,4.859858084,3.952137889,3.204457867,2.773910808,2.99583757,ENSPEMG00000008314,8313
Retsat,23.0092312,25.04233703,21.97991895,20.08936206,20.62017736,17.08237845,ENSPEMG00000011191,11190
Lamtor5,53.04633887,40.56889556,50.02475556,23.9652473,26.5675261,35.01822888,ENSPEMG00000010322,10321
Epn3,1.623863581,2.329188921,2.183035543,0.925865784,1.397289547,1.366310897,ENSPEMG00000021011,21010
Cracr2b,0.231626956,0.1921672,0.12972583,0.086484474,0.035092746,0.059576677,ENSPEMG00000014603,14602
Tdp1,1.714015357,2.076243965,1.788254416,1.388432996,0.941349668,1.274692453,ENSPEMG00000021415,21414
,633.8616878,671.7045216,631.0390829,605.2711513,552.8054463,543.7519011,ENSPEMG00000023475,23474
Psma2,148.7607327,128.2163175,133.6044191,71.6625673,70.49426637,106.3216074,ENSPEMG00000000680,680
Prdx3,66.02862091,74.52156879,77.33231253,62.61383988,62.44738601,60.04411172,ENSPEMG00000009413,9412
Mustn1,12.34596339,9.504642075,8.794169981,6.815903064,5.280891637,5.290100337,ENSPEMG00000007839,7838
,0.352043708,0.27729252,0.262067633,0.140781089,0.23201395,0.117228645,ENSPEMG00000010979,10978
Klhl22,85.67838379,79.53790992,77.69845506,73.65252996,71.16074708,69.02160163,ENSPEMG00000022157,22156
Angptl2,113.6080714,129.6248025,106.9000009,71.1744913,100.7325528,55.82083089,ENSPEMG00000024229,24228
,196.5016138,212.4499983,206.4085284,152.8085209,138.7015707,177.0402895,ENSPEMG00000012167,12166
,845.7661479,755.7553601,745.172865,437.8869422,329.9901262,577.5676691,ENSPEMG00000024098,24097
C2cd2,2.73930135,2.512414067,2.470406829,2.075039526,1.956182936,1.278516695,ENSPEMG00000014730,14729
Brk1,108.1914518,108.4250908,107.7167574,80.77609591,75.14849237,94.85798418,ENSPEMG00000015961,15960
Cdk16,54.38103971,56.43047941,57.24112935,45.86253956,52.81784787,49.84382952,ENSPEMG00000021751,21750
Bahcc1,3.332568584,4.78933328,4.774060276,2.348855358,3.251625185,2.277405282,ENSPEMG00000010228,10227
Srd5a3,26.67049196,25.62267921,23.18805802,21.35366857,19.44879451,20.89532326,ENSPEMG00000010609,10608
Nptn,44.60019291,49.37050574,48.14794598,38.39723512,41.00315182,42.91810554,ENSPEMG00000020101,20100
,2.279073653,2.611122372,1.98388338,1.627587208,1.649277456,1.71426446,ENSPEMG00000022237,22236
Cnn3,226.686721,236.5808075,246.3957411,196.533005,223.9001625,190.4324722,ENSPEMG00000000032,32
Muc1,1.866669849,2.599907467,2.219368724,1.609293435,0.911278776,0.897041032,ENSPEMG00000019074,19073
,41.5340605,46.63166006,44.20008599,35.60633934,40.21161789,38.42909959,ENSPEMG00000015698,15697
Scaf1,58.82560784,60.18372013,58.79056195,53.1600891,51.71881812,42.45585794,ENSPEMG00000013288,13287
,18.02830251,21.73741089,24.0278001,6.233847529,8.078093664,14.58485319,ENSPEMG00000020134,20133
Vamp8,167.7593599,154.4001757,166.7072029,92.96620894,79.4065686,126.8418924,ENSPEMG00000018797,18796
Fundc1,32.93785231,32.69431297,31.65504173,22.19746105,25.63748192,28.54234201,ENSPEMG00000015857,15856
Mrpl27,69.03627091,56.85585776,65.12924345,39.87155909,32.71600625,47.19848755,ENSPEMG00000020655,20654
Emp1,160.4357407,143.4386256,139.5586356,123.6634823,128.6784718,112.2319367,ENSPEMG00000014509,14508
Ap1s2,6.944265233,7.061845437,6.001898594,5.622180244,5.525441958,4.866972625,ENSPEMG00000007373,7372
Rnf32,6.110411791,6.358402862,7.000723468,3.862748036,3.957273045,5.296530766,ENSPEMG00000023063,23062
Sp7,20.70201775,47.88337644,44.65943108,5.125915424,11.47464939,10.86864978,ENSPEMG00000006882,6881
Sec61g,256.0620319,243.9899651,244.7551203,104.6575194,104.1770978,187.1779336,ENSPEMG00000020941,20940
